,price,lessons,rating,popular,newly_joined,has_diploma,approved_matirials,reviews,students_count,English,Spanish,Arabic,Italian,Russian,Turkish,Portuguese,German,Danish,Hebrew,French,teaches_count,last_booked,response_time,is_expensive
3082,87,130,5.0,0,0,0,0,1,8,7,1,0,0,0,0,0,3,0,0,0,1,0,1.0,0
3083,62,16,5.0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,2,0,1.0,0
3084,31,0,0.0,0,1,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3085,31,0,0.0,0,1,0,0,0,0,5,0,5,0,0,5,0,0,0,0,0,1,0,1.0,0
3086,25,0,0.0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,2,1,0,1.0,0
3087,37,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3088,53,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3089,16,156,5.0,0,0,0,0,5,9,7,0,0,0,0,0,0,0,0,0,0,1,1,2.0,0
3090,31,0,0.0,0,1,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,1,0,1.0,0
3091,78,1029,5.0,0,0,0,0,7,8,7,3,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3092,11,1523,4.5,0,0,0,0,37,18,7,0,0,0,0,0,0,0,0,0,0,1,2,6.0,0
3093,68,41,5.0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3094,87,209,5.0,0,0,1,0,5,1,7,1,7,0,0,0,0,0,0,0,1,1,0,1.0,0
3095,37,15,0.0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3096,68,1,0.0,0,1,1,0,0,0,7,0,0,7,0,0,0,0,0,0,0,1,0,1.0,0
3097,75,0,0.0,0,1,1,0,0,0,7,0,3,0,0,0,0,0,0,0,0,1,0,1.0,0
3098,54,0,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3099,37,3,0.0,0,1,0,0,0,1,5,7,0,0,0,0,0,0,0,0,0,1,1,19.0,0
3100,56,87,5.0,0,0,1,1,1,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3101,62,0,0.0,0,1,0,0,0,0,5,0,0,7,0,0,0,5,0,0,5,1,0,1.0,0
3102,47,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3103,47,0,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,5,1,0,1.0,0
3104,62,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3105,37,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3106,47,64,5.0,0,0,1,0,1,0,6,0,5,0,0,7,0,0,0,0,5,1,0,1.0,0
3107,22,33,5.0,0,0,0,0,2,0,7,0,0,0,0,5,0,0,0,0,5,1,0,1.0,0
3108,78,0,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3109,44,2,0.0,0,1,0,0,0,1,5,0,0,0,7,0,0,0,0,0,0,1,0,1.0,0
3110,124,0,0.0,0,1,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,1,0,1.0,1
3111,75,4,0.0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3112,62,0,0.0,0,1,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,1,0,1.0,0
3113,65,1416,5.0,0,0,0,1,6,5,7,0,0,0,0,0,0,0,0,0,0,1,2,1.0,0
3114,78,4,0.0,0,1,1,0,0,1,7,1,0,0,0,0,0,0,0,0,1,1,0,1.0,0
3115,31,58,5.0,0,0,1,0,1,2,5,0,0,0,6,0,0,0,0,0,0,1,0,1.0,0
3116,53,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3117,56,31,0.0,0,1,0,0,0,1,7,7,0,0,0,0,7,0,0,0,0,1,0,1.0,0
3118,62,0,0.0,0,1,1,0,0,0,7,5,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3119,84,1130,5.0,0,0,0,0,8,8,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3120,53,1020,5.0,0,0,0,1,9,3,6,0,0,0,0,0,7,0,0,0,0,1,0,1.0,0
3121,59,130,5.0,0,0,0,0,3,3,6,0,0,0,7,0,0,3,0,0,0,1,0,1.0,0
3122,72,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3123,93,125,5.0,0,0,0,0,3,2,7,0,0,0,0,0,0,0,0,0,2,1,0,1.0,0
3124,37,61,5.0,0,0,0,0,1,2,7,0,0,0,0,0,0,0,0,0,0,1,2,24.0,0
3125,93,0,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3126,56,94,5.0,0,0,0,0,12,3,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3127,47,0,0.0,0,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3128,75,16,5.0,0,0,1,0,1,2,7,0,0,0,0,0,0,0,0,0,0,1,1,8.0,0
3129,47,146,5.0,0,0,0,0,2,3,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3130,25,1,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3131,62,1246,4.9,0,0,0,0,21,9,7,0,0,0,0,0,0,0,0,0,0,2,1,24.0,0
3132,47,183,5.0,0,0,0,0,5,3,5,0,2,0,0,0,0,0,0,0,0,3,0,1.0,0
3133,56,136,5.0,0,0,1,1,3,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3134,78,0,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3135,103,0,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,5,1,0,1.0,0
3136,47,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3137,62,0,0.0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3138,124,0,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1
3139,93,0,0.0,0,1,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,1,0,1.0,0
3140,62,4,0.0,0,1,0,0,0,1,5,0,0,0,0,5,0,0,0,0,0,1,0,1.0,0
3141,22,0,0.0,0,1,1,0,0,0,6,5,7,6,0,0,0,5,0,0,6,1,0,1.0,0
3142,31,0,0.0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3143,40,2,0.0,0,1,1,0,0,1,5,0,0,7,0,0,0,0,0,0,0,1,0,1.0,0
3144,68,1,0.0,0,1,1,0,0,0,7,2,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3145,40,0,0.0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3146,37,5,5.0,0,0,1,0,2,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3147,56,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3148,56,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3149,47,2,0.0,1,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3150,78,43,0.0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3151,37,62,5.0,0,0,1,0,6,3,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3152,31,0,0.0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3153,72,537,4.6,0,0,0,0,13,3,7,0,0,0,0,0,0,0,0,0,5,1,0,1.0,0
3154,53,76,0.0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3155,156,6,5.0,0,0,1,0,2,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1
3156,62,1,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3157,34,5,0.0,0,1,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3158,31,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3159,47,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3160,121,179,4.7,0,0,0,0,5,3,6,0,0,0,7,0,0,0,0,0,0,1,0,1.0,1
3161,62,16,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3162,53,26,5.0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3163,53,321,5.0,0,0,0,0,3,10,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3164,68,108,5.0,0,0,1,0,3,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3165,44,546,4.7,0,0,1,0,7,9,7,0,0,0,0,0,0,0,0,0,0,1,1,6.0,0
3166,109,0,0.0,0,1,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,1,0,1.0,1
3167,62,6,0.0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3168,78,101,5.0,0,0,0,0,1,1,7,3,0,5,0,0,0,0,0,0,5,1,0,1.0,0
3169,37,31,5.0,0,0,0,0,1,2,7,7,0,0,0,0,0,0,0,0,2,1,0,1.0,0
3170,78,120,5.0,0,0,0,0,13,2,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3171,72,176,5.0,0,0,1,0,5,2,7,0,0,7,0,0,0,7,1,0,3,1,0,1.0,0
3172,47,48,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3173,78,133,0.0,0,1,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3174,53,0,0.0,0,1,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3175,47,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,1,0,1.0,0
3176,56,0,0.0,0,1,0,0,0,0,7,5,0,0,0,0,0,0,0,0,5,1,0,1.0,0
3177,31,0,0.0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3178,47,3,0.0,0,1,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3179,47,79,5.0,0,0,0,0,2,4,7,0,0,0,7,0,0,0,0,0,0,1,0,1.0,0
3180,44,0,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3181,31,0,0.0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3182,56,0,0.0,0,1,1,0,0,0,7,2,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3183,31,9,0.0,0,1,0,0,0,0,5,3,7,0,0,0,0,0,0,0,5,1,0,1.0,0
3184,78,0,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3185,20,312,5.0,0,0,1,0,5,3,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3186,72,0,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3187,25,75,5.0,0,0,1,0,1,2,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3188,50,6,0.0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3189,25,0,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3190,52,103,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,3,2,0,1.0,0
3191,47,0,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3192,62,75,5.0,0,0,0,0,2,1,6,0,0,3,0,0,0,0,0,0,0,1,0,1.0,0
3193,78,0,0.0,0,1,1,0,0,0,7,6,0,0,0,0,2,0,0,0,2,1,0,1.0,0
3194,62,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3195,31,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3196,31,0,0.0,0,1,1,0,0,0,6,0,0,0,0,7,0,0,0,0,0,1,0,1.0,0
3197,62,0,0.0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3198,62,107,5.0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3199,47,8,0.0,0,1,1,0,0,0,5,0,0,0,0,0,0,5,0,0,5,1,0,1.0,0
3200,31,0,0.0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3201,25,34,0.0,0,1,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3202,62,3,0.0,0,1,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,1,0,1.0,0
3203,62,192,4.2,0,0,0,0,17,10,7,5,0,5,0,0,0,0,0,0,0,1,0,1.0,0
3204,78,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3205,62,0,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3206,25,22,5.0,0,0,1,0,2,2,6,0,0,0,7,0,0,0,0,0,0,1,0,1.0,0
3207,62,0,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,5,0,0,0,1,0,1.0,0
3208,47,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3209,62,0,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3210,44,528,5.0,0,0,1,0,4,10,5,0,0,2,0,7,0,0,0,0,0,1,0,1.0,0
3211,47,31,0.0,0,1,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3212,62,150,5.0,0,0,1,0,4,3,7,0,0,0,0,3,0,0,0,0,0,1,0,1.0,0
3213,62,0,0.0,0,1,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3214,40,385,5.0,0,0,0,0,11,6,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3215,47,0,0.0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3216,84,0,0.0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3217,93,7,0.0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0
3218,152,2,0.0,0,1,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,2,0,1.0,1
3219,78,0,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3220,124,903,4.9,0,0,0,0,56,6,6,0,0,0,0,0,0,0,0,0,6,7,0,1.0,1
3221,28,0,0.0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3222,31,0,0.0,0,1,0,0,0,0,5,7,0,0,0,0,0,0,0,0,3,1,0,1.0,0
3223,31,59,5.0,0,0,1,0,1,3,5,0,0,0,5,0,0,5,0,0,0,1,0,1.0,0
3224,28,0,0.0,0,1,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3225,62,428,0.0,0,1,1,0,0,4,7,0,0,0,0,0,0,0,0,0,0,1,4,6.0,0
3226,25,2,5.0,3,0,0,0,1,1,5,7,0,0,0,0,0,0,0,0,0,1,13,1.0,0
3227,53,1,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,1,0,1.0,0
3228,31,0,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,2,0,0,0,1,0,1.0,0
3229,47,28,5.0,0,0,0,0,1,0,7,5,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3230,78,93,5.0,0,0,1,0,2,1,7,5,0,0,0,0,0,0,0,0,5,1,0,1.0,0
3231,22,0,0.0,1,1,1,0,0,0,5,0,0,0,0,7,0,7,0,0,0,1,0,1.0,0
3232,31,248,5.0,0,0,0,0,6,6,7,2,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3233,31,9,0.0,0,1,0,0,0,1,5,7,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3234,124,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1
3235,19,97,0.0,0,1,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,1,11,5.0,0
3236,31,79,0.0,0,1,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,1,1,9.0,0
3237,62,0,0.0,0,1,1,0,0,0,7,5,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3238,12,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3239,47,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3240,12,44,5.0,0,0,0,0,3,1,7,0,0,0,0,0,0,0,0,0,6,1,0,1.0,0
3241,31,0,0.0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3242,62,0,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3243,62,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3244,37,31,0.0,0,1,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3245,47,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3246,31,0,0.0,0,1,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3247,68,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3248,62,51,0.0,0,1,0,0,0,3,7,1,0,0,0,0,0,0,0,0,2,1,0,1.0,0
3249,47,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3250,47,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3251,47,8,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3252,25,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3253,62,14,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3254,34,67,5.0,0,0,0,0,2,2,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3255,156,0,0.0,0,1,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1
3256,47,3,0.0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3257,37,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3258,28,0,0.0,0,1,1,0,0,0,5,0,0,0,7,0,0,3,0,0,0,1,0,1.0,0
3259,62,706,4.9,0,0,0,1,12,1,6,0,0,0,0,0,7,2,0,0,0,2,0,1.0,0
3260,47,1,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3261,22,148,5.0,0,0,0,0,3,2,6,3,0,0,7,0,0,0,0,0,0,1,0,1.0,0
3262,68,0,0.0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3263,37,10,5.0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3264,16,5,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3265,56,126,5.0,0,0,1,0,8,2,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3266,156,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1
3267,47,113,5.0,0,0,1,0,3,4,7,0,3,0,0,0,0,0,0,0,0,1,0,1.0,0
3268,62,0,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3269,62,756,4.8,0,0,1,0,16,2,5,0,0,2,7,0,0,0,0,0,0,2,0,1.0,0
3270,81,46,5.0,0,0,0,0,1,3,7,0,0,0,0,0,0,0,0,0,3,1,0,1.0,0
3271,22,0,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3272,16,25,0.0,0,1,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3273,44,212,5.0,0,0,0,1,4,2,6,0,0,0,7,5,0,0,0,0,0,1,0,1.0,0
3274,62,0,0.0,0,1,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,1,0,1.0,0
3275,93,0,0.0,0,1,0,0,0,0,7,5,0,0,0,0,7,3,0,0,0,1,0,1.0,0
3276,12,196,5.0,0,0,0,0,2,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3277,31,9,0.0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0
3278,31,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3279,47,118,5.0,0,0,0,0,2,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3280,56,258,5.0,0,0,1,1,8,15,7,5,0,0,0,0,0,0,0,0,0,1,2,7.0,0
3281,31,212,4.9,0,0,0,0,15,16,7,0,5,0,0,0,0,0,0,0,0,1,0,1.0,0
3282,62,2205,5.0,0,0,1,0,31,3,5,0,0,0,7,0,0,0,0,0,0,3,2,1.0,0
3283,31,0,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3284,22,0,0.0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3285,31,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3286,28,0,0.0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3287,40,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3288,78,0,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3289,28,0,0.0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3290,31,0,0.0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3291,40,189,5.0,0,0,0,0,2,9,7,0,0,0,0,0,0,0,0,0,0,1,1,7.0,0
3292,37,19,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3293,31,1,0.0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3294,31,0,0.0,0,1,1,0,0,0,6,0,0,0,1,0,0,1,0,0,0,1,0,1.0,0
3295,78,0,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3296,28,130,5.0,0,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3297,62,54,0.0,0,1,0,0,0,4,7,0,2,0,0,0,0,0,0,0,0,1,0,1.0,0
3298,47,0,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3299,62,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3300,31,47,5.0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3301,47,55,5.0,0,0,0,0,1,1,7,7,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3302,28,275,5.0,0,0,0,0,9,9,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3303,124,476,4.9,0,0,1,0,6,4,7,2,0,0,0,0,0,0,0,0,0,1,1,1.0,1
3304,25,22,5.0,0,0,0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3305,31,7,0.0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,1,2.0,0
3306,34,70,5.0,0,0,0,0,1,3,5,0,0,0,7,0,0,3,0,0,0,1,1,15.0,0
3307,75,131,0.0,0,1,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,5,0,1.0,0
3308,19,0,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3309,12,2,0.0,0,1,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0
3310,62,7,5.0,0,0,1,0,2,3,7,0,0,0,7,0,0,0,0,0,0,1,0,1.0,0
3311,124,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,5,0,0,5,1,0,1.0,1
3312,62,0,0.0,0,1,1,0,0,0,7,5,1,0,0,0,0,0,0,0,0,1,0,1.0,0
3313,19,219,5.0,0,0,0,0,14,15,7,0,0,0,0,0,0,0,0,0,0,1,1,2.0,0
3314,56,21,5.0,0,0,1,0,3,0,5,0,0,0,0,0,0,5,0,0,0,1,0,1.0,0
3315,93,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,1,0,1.0,0
3316,78,27,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3317,93,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,5,0,0,6,1,0,1.0,0
3318,62,0,0.0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3319,62,6,0.0,0,1,0,0,0,1,7,3,0,0,0,0,0,5,0,0,7,1,1,19.0,0
3320,47,0,0.0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3321,9,75,3.0,0,0,0,0,2,1,7,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0
3322,68,58,5.0,0,0,1,0,2,4,7,1,0,0,0,0,0,0,0,0,0,1,1,1.0,0
3323,28,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3324,62,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3325,39,1,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3326,78,16,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3327,37,25,5.0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3328,47,1347,4.8,0,0,0,0,43,5,6,0,0,0,6,0,0,2,0,0,0,2,1,1.0,0
3329,47,1,0.0,0,1,1,0,0,0,5,3,0,0,0,7,0,0,0,0,0,1,0,1.0,0
3330,47,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3331,25,64,5.0,0,0,1,0,3,2,5,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0
3332,47,0,0.0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
3333,28,14,0.0,0,1,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
